longitude,latitude,time,year,fid,original_class,class_crop_type,label_crop_type
32.85951336,45.45797857,2023-04-15,2023,118,Winter_cer,1,Winter cereals
37.19949204,47.05178392,2023-04-15,2023,119,Summer_cro,3,Summer crop
34.88100931,46.7655962,2023-04-15,2023,120,Summer_cro,3,Summer crop
34.88727036,49.77213423,2023-04-15,2023,121,Winter_cer,1,Winter cereals
38.4971492,47.98320167,2023-04-15,2023,123,Winter_cer,1,Winter cereals
34.36972211,47.14164622,2023-04-15,2023,124,Rapeseed,2,Rapeseed
34.92533886,51.01906461,2023-04-15,2023,125,Winter_cer,1,Winter cereals
38.29007859,50.00166637,2023-04-15,2023,126,Summer_cro,3,Summer crop
33.46303911,47.50243636,2023-04-15,2023,128,Summer_cro,3,Summer crop
24.74219528,49.25327276,2023-04-15,2023,129,Summer_cro,3,Summer crop
31.66900081,48.34019687,2023-04-15,2023,130,Rapeseed,2,Rapeseed
33.51713332,45.81096515,2023-04-15,2023,131,Winter_cer,1,Winter cereals
35.08518132,47.11481711,2023-04-15,2023,134,Summer_cro,3,Summer crop
38.29347257,49.71573895,2023-04-15,2023,135,Summer_cro,3,Summer crop
33.91172873,46.91554276,2023-04-15,2023,136,Winter_cer,1,Winter cereals
32.7037195,51.13977377,2023-04-15,2023,138,Summer_cro,3,Summer crop
33.56842577,50.04241423,2023-04-15,2023,139,Summer_cro,3,Summer crop
31.09928329,47.13590297,2023-04-15,2023,141,Rapeseed,2,Rapeseed
38.96932303,48.58670809,2023-04-15,2023,144,Summer_cro,3,Summer crop
31.74503264,50.43842975,2023-04-15,2023,146,Rapeseed,2,Rapeseed
34.49411576,47.45850886,2023-04-15,2023,149,Rapeseed,2,Rapeseed
34.25437189,46.49803295,2023-04-15,2023,151,Summer_cro,3,Summer crop
34.0554585,46.55347294,2023-04-15,2023,152,Winter_cer,1,Winter cereals
23.55288286,49.57356406,2023-04-15,2023,153,Winter_cer,1,Winter cereals
27.24573572,50.12941663,2023-04-15,2023,154,Summer_cro,3,Summer crop
34.60735943,45.40327416,2023-04-15,2023,155,Winter_cer,1,Winter cereals
34.98763371,45.45826662,2023-04-15,2023,156,Winter_cer,1,Winter cereals
34.97527165,46.90267116,2023-04-15,2023,157,Rapeseed,2,Rapeseed
25.24644551,48.61533425,2023-04-15,2023,160,Winter_cer,1,Winter cereals
26.74442394,48.46402095,2023-04-15,2023,161,Winter_cer,1,Winter cereals
30.66108252,49.29274003,2023-04-15,2023,163,Rapeseed,2,Rapeseed
33.88287238,49.500501,2023-04-15,2023,165,Summer_cro,3,Summer crop
34.97997893,46.77561572,2023-04-15,2023,166,Summer_cro,3,Summer crop
30.28514765,46.42627499,2023-04-15,2023,167,Rapeseed,2,Rapeseed
33.09493283,51.319218,2023-04-15,2023,172,Summer_cro,3,Summer crop
35.27189785,47.15579983,2023-04-15,2023,175,Winter_cer,1,Winter cereals
30.89884615,49.00663004,2023-04-15,2023,176,Rapeseed,2,Rapeseed
31.72536583,51.30184099,2023-04-15,2023,178,Summer_cro,3,Summer crop
39.53293962,48.82059431,2023-04-15,2023,179,Winter_cer,1,Winter cereals
25.86087381,50.37368681,2023-04-15,2023,180,Summer_cro,3,Summer crop
39.54860883,48.96322308,2023-04-15,2023,181,Rapeseed,2,Rapeseed
35.03121225,47.26004035,2023-04-15,2023,182,Summer_cro,3,Summer crop
36.93126555,47.30910065,2023-04-15,2023,183,Winter_cer,1,Winter cereals
27.67756815,50.46051397,2023-04-15,2023,185,Summer_cro,3,Summer crop
32.79775982,47.3605513,2023-04-15,2023,186,Rapeseed,2,Rapeseed
33.78855401,50.74439534,2023-04-15,2023,187,Summer_cro,3,Summer crop
30.27085283,46.19245988,2023-04-15,2023,188,Winter_cer,1,Winter cereals
36.91184672,47.57211552,2023-04-15,2023,189,Winter_cer,1,Winter cereals
38.12499173,47.7661507,2023-04-15,2023,190,Summer_cro,3,Summer crop
28.68971091,50.53047161,2023-04-15,2023,191,Summer_cro,3,Summer crop
31.47884884,50.92705071,2023-04-15,2023,192,Summer_cro,3,Summer crop
32.53030409,46.27582455,2023-04-15,2023,193,Summer_cro,3,Summer crop
37.07518448,46.99171214,2023-04-15,2023,196,Summer_cro,3,Summer crop
35.12008386,47.10556809,2023-04-15,2023,198,Summer_cro,3,Summer crop
29.51787745,48.04570602,2023-04-15,2023,200,Rapeseed,2,Rapeseed
34.88684383,47.22417891,2023-04-15,2023,203,Summer_cro,3,Summer crop
38.4281011,49.53794834,2023-04-15,2023,204,Summer_cro,3,Summer crop
31.90184021,47.71345194,2023-04-15,2023,205,Summer_cro,3,Summer crop
25.35765221,51.19515775,2023-04-15,2023,206,Summer_cro,3,Summer crop
36.39332369,46.97080621,2023-04-15,2023,207,Winter_cer,1,Winter cereals
30.78457371,48.49690742,2023-04-15,2023,208,Rapeseed,2,Rapeseed
33.50866742,49.78625144,2023-04-15,2023,209,Summer_cro,3,Summer crop
31.43989018,47.74436392,2023-04-15,2023,210,Rapeseed,2,Rapeseed
40.02554293,49.55132277,2023-04-15,2023,212,Winter_cer,1,Winter cereals
35.37271884,48.93799039,2023-04-15,2023,213,Summer_cro,3,Summer crop
34.42907053,47.47061581,2023-04-15,2023,214,Rapeseed,2,Rapeseed
29.49981518,47.37963042,2023-04-15,2023,215,Rapeseed,2,Rapeseed
32.81467816,52.22569163,2023-04-15,2023,216,Summer_cro,3,Summer crop
38.77804447,47.84237048,2023-04-15,2023,219,Summer_cro,3,Summer crop
25.31365342,51.09654504,2023-04-15,2023,220,Summer_cro,3,Summer crop
29.53018891,48.11465323,2023-04-15,2023,221,Rapeseed,2,Rapeseed
34.13035956,46.70685536,2023-04-15,2023,223,Winter_cer,1,Winter cereals
23.27416443,49.54783694,2023-04-15,2023,224,Summer_cro,3,Summer crop
32.58660014,46.93253011,2023-04-15,2023,225,Winter_cer,1,Winter cereals
34.04369139,45.90014929,2023-04-15,2023,226,Summer_cro,3,Summer crop
29.55804124,46.18602689,2023-04-15,2023,227,Rapeseed,2,Rapeseed
35.82115953,46.82166928,2023-04-15,2023,228,Summer_cro,3,Summer crop
32.76016817,46.22611885,2023-04-15,2023,229,Summer_cro,3,Summer crop
32.79122246,46.27252933,2023-04-15,2023,230,Summer_cro,3,Summer crop
30.69581618,47.32055164,2023-04-15,2023,234,Winter_cer,1,Winter cereals
32.10141761,49.35645189,2023-04-15,2023,235,Summer_cro,3,Summer crop
34.56796727,45.40590649,2023-04-15,2023,237,Rapeseed,2,Rapeseed
38.01631331,47.72711501,2023-04-15,2023,238,Summer_cro,3,Summer crop
32.29771622,47.79229727,2023-04-15,2023,239,Winter_cer,1,Winter cereals
29.87252386,47.29376605,2023-04-15,2023,242,Rapeseed,2,Rapeseed
39.33898715,49.0736333,2023-04-15,2023,243,Summer_cro,3,Summer crop
35.77186894,46.83140209,2023-04-15,2023,245,Winter_cer,1,Winter cereals
30.34793927,49.16338457,2023-04-15,2023,246,Rapeseed,2,Rapeseed
31.32311518,50.78838894,2023-04-15,2023,247,Rapeseed,2,Rapeseed
38.54455775,47.78873004,2023-04-15,2023,249,Summer_cro,3,Summer crop
33.44636291,46.18610546,2023-04-15,2023,250,Rapeseed,2,Rapeseed
33.94022503,46.5136311,2023-04-15,2023,252,Winter_cer,1,Winter cereals
29.28207012,45.56412373,2023-04-15,2023,254,Summer_cro,3,Summer crop
33.62366273,44.78396067,2023-04-15,2023,255,Winter_cer,1,Winter cereals
36.83363858,49.0448618,2023-04-15,2023,257,Winter_cer,1,Winter cereals
35.49650165,45.21355731,2023-04-15,2023,258,Summer_cro,3,Summer crop
36.289732,47.40150394,2023-04-15,2023,259,Summer_cro,3,Summer crop
38.62038672,47.71808117,2023-04-15,2023,260,Summer_cro,3,Summer crop
32.34595955,47.9239288,2023-04-15,2023,261,Summer_cro,3,Summer crop
33.74629533,45.97053903,2023-04-15,2023,263,Winter_cer,1,Winter cereals
38.93633522,48.64546263,2023-04-15,2023,264,Winter_cer,1,Winter cereals
32.943913,48.81138588,2023-04-15,2023,266,Winter_cer,1,Winter cereals
24.16996075,50.76361362,2023-04-15,2023,269,Rapeseed,2,Rapeseed
26.03307288,48.56427585,2023-04-15,2023,270,Rapeseed,2,Rapeseed
31.5461466,50.35268238,2023-04-15,2023,271,Winter_cer,1,Winter cereals
39.0169665,49.00494882,2023-04-15,2023,273,Summer_cro,3,Summer crop
34.17779464,46.81130199,2023-04-15,2023,274,Rapeseed,2,Rapeseed
30.98981201,48.61497778,2023-04-15,2023,276,Summer_cro,3,Summer crop
29.98165799,49.32434836,2023-04-15,2023,277,Summer_cro,3,Summer crop
31.65497185,48.87771924,2023-04-15,2023,280,Summer_cro,3,Summer crop
39.85190738,49.1307245,2023-04-15,2023,285,Summer_cro,3,Summer crop
34.09108882,46.5162756,2023-04-15,2023,286,Winter_cer,1,Winter cereals
38.98612961,49.75814859,2023-04-15,2023,287,Summer_cro,3,Summer crop
33.66471583,49.22190413,2023-04-15,2023,292,Summer_cro,3,Summer crop
32.98106824,51.06626172,2023-04-15,2023,294,Rapeseed,2,Rapeseed
35.10426768,49.60304379,2023-04-15,2023,295,Summer_cro,3,Summer crop
34.49216756,47.05856626,2023-04-15,2023,296,Winter_cer,1,Winter cereals
31.39429398,49.11315739,2023-04-15,2023,297,Rapeseed,2,Rapeseed
28.47206534,45.38258232,2023-04-15,2023,299,Summer_cro,3,Summer crop
28.88786066,49.29362692,2023-04-15,2023,300,Winter_cer,1,Winter cereals
32.44902547,48.48868311,2023-04-15,2023,302,Rapeseed,2,Rapeseed
30.47447212,48.57334516,2023-04-15,2023,303,Rapeseed,2,Rapeseed
34.26606648,48.61540735,2023-04-15,2023,305,Winter_cer,1,Winter cereals
36.86970146,47.57398347,2023-04-15,2023,306,Summer_cro,3,Summer crop
31.66686435,46.79007292,2023-04-15,2023,307,Summer_cro,3,Summer crop
35.5469073,49.50325851,2023-04-15,2023,308,Winter_cer,1,Winter cereals
39.40423925,49.74651931,2023-04-15,2023,310,Summer_cro,3,Summer crop
33.75916839,50.64178922,2023-04-15,2023,311,Summer_cro,3,Summer crop
34.43689622,47.36590165,2023-04-15,2023,312,Winter_cer,1,Winter cereals
31.44229404,50.68025639,2023-04-15,2023,315,Summer_cro,3,Summer crop
24.65577765,51.02265767,2023-04-15,2023,316,Winter_cer,1,Winter cereals
37.34174062,49.89200689,2023-04-15,2023,319,Summer_cro,3,Summer crop
33.43903759,45.23461902,2023-04-15,2023,320,Summer_cro,3,Summer crop
33.87792247,51.13613737,2023-04-15,2023,323,Summer_cro,3,Summer crop
38.64103187,48.85228156,2023-04-15,2023,324,Summer_cro,3,Summer crop
25.96839645,49.94021539,2023-04-15,2023,325,Rapeseed,2,Rapeseed
33.01501012,51.12907016,2023-04-15,2023,327,Rapeseed,2,Rapeseed
35.75073532,47.87999426,2023-04-15,2023,328,Rapeseed,2,Rapeseed
34.60692375,50.70937978,2023-04-15,2023,329,Summer_cro,3,Summer crop
37.96148551,47.88333911,2023-04-15,2023,330,Winter_cer,1,Winter cereals
30.53067704,48.15983637,2023-04-15,2023,331,Summer_cro,3,Summer crop
34.49790255,46.07988078,2023-04-15,2023,334,Winter_cer,1,Winter cereals
37.09505969,47.13384752,2023-04-15,2023,336,Summer_cro,3,Summer crop
28.15955713,48.57589855,2023-04-15,2023,337,Summer_cro,3,Summer crop
37.40580084,50.29423144,2023-04-15,2023,338,Summer_cro,3,Summer crop
36.70561475,47.21697302,2023-04-15,2023,340,Summer_cro,3,Summer crop
24.27858894,48.89599346,2023-04-15,2023,341,Winter_cer,1,Winter cereals
33.96430278,50.70661941,2023-04-15,2023,343,Summer_cro,3,Summer crop
33.49258289,48.22147774,2023-04-15,2023,344,Winter_cer,1,Winter cereals
34.5523332,46.5471858,2023-04-15,2023,345,Winter_cer,1,Winter cereals
30.01745021,47.11769843,2023-04-15,2023,346,Rapeseed,2,Rapeseed
33.99672401,46.88730788,2023-04-15,2023,347,Winter_cer,1,Winter cereals
39.61973324,49.0648984,2023-04-15,2023,348,Summer_cro,3,Summer crop
30.35925895,49.79090739,2023-04-15,2023,350,Summer_cro,3,Summer crop
35.42012072,46.71099508,2023-04-15,2023,352,Summer_cro,3,Summer crop
29.15279809,45.64468502,2023-04-15,2023,353,Winter_cer,1,Winter cereals
37.98576456,47.40926876,2023-04-15,2023,354,Summer_cro,3,Summer crop
30.69998319,47.97295395,2023-04-15,2023,355,Rapeseed,2,Rapeseed
33.10786389,45.50737026,2023-04-15,2023,356,Winter_cer,1,Winter cereals
33.21858682,48.87159169,2023-04-15,2023,357,Rapeseed,2,Rapeseed
29.98526842,47.03614603,2023-04-15,2023,358,Rapeseed,2,Rapeseed
30.90039737,47.11453463,2023-04-15,2023,360,Summer_cro,3,Summer crop
36.52259841,46.77137644,2023-04-15,2023,363,Summer_cro,3,Summer crop
31.38455694,49.30846906,2023-04-15,2023,364,Summer_cro,3,Summer crop
35.32673934,49.12786667,2023-04-15,2023,365,Summer_cro,3,Summer crop
33.94750632,46.29046213,2023-04-15,2023,366,Summer_cro,3,Summer crop
34.2727087,45.83989641,2023-04-15,2023,367,Summer_cro,3,Summer crop
30.8498544,46.61408646,2023-04-15,2023,370,Rapeseed,2,Rapeseed
36.15770367,47.70804088,2023-04-15,2023,371,Winter_cer,1,Winter cereals
27.81810732,48.8323665,2023-04-15,2023,373,Summer_cro,3,Summer crop
34.52318507,47.35557611,2023-04-15,2023,374,Rapeseed,2,Rapeseed
32.89751559,46.24198465,2023-04-15,2023,375,Winter_cer,1,Winter cereals
28.45750087,48.22888759,2023-04-15,2023,378,Rapeseed,2,Rapeseed
35.29471005,47.30035783,2023-04-15,2023,379,Summer_cro,3,Summer crop
29.34688912,49.03413604,2023-04-15,2023,382,Rapeseed,2,Rapeseed
30.18898499,46.76090975,2023-04-15,2023,383,Rapeseed,2,Rapeseed
29.4802552,46.07846749,2023-04-15,2023,384,Rapeseed,2,Rapeseed
34.74865366,46.87957428,2023-04-15,2023,385,Winter_cer,1,Winter cereals
30.88930974,51.64231103,2023-04-15,2023,388,Summer_cro,3,Summer crop
38.55725448,49.32156733,2023-04-15,2023,389,Summer_cro,3,Summer crop
33.73317599,49.22817547,2023-04-15,2023,390,Winter_cer,1,Winter cereals
34.59224966,45.28881037,2023-04-15,2023,391,Summer_cro,3,Summer crop
30.23234052,47.06464771,2023-04-15,2023,392,Summer_cro,3,Summer crop
35.05029955,50.24756911,2023-04-15,2023,393,Winter_cer,1,Winter cereals
29.21718848,47.57043387,2023-04-15,2023,394,Rapeseed,2,Rapeseed
33.14619197,45.55876332,2023-04-15,2023,395,Winter_cer,1,Winter cereals
29.36845262,45.71865562,2023-04-15,2023,396,Winter_cer,1,Winter cereals
36.05619235,46.99021638,2023-04-15,2023,399,Winter_cer,1,Winter cereals
35.34629015,50.50640659,2023-04-15,2023,400,Winter_cer,1,Winter cereals
36.22166723,46.90930938,2023-04-15,2023,401,Rapeseed,2,Rapeseed
35.41771242,48.96982495,2023-04-15,2023,403,Winter_cer,1,Winter cereals
30.65313834,47.15938973,2023-04-15,2023,404,Winter_cer,1,Winter cereals
35.9882611,47.14521481,2023-04-15,2023,406,Rapeseed,2,Rapeseed
34.0819302,47.25338147,2023-04-15,2023,407,Winter_cer,1,Winter cereals
34.39876912,45.65264729,2023-04-15,2023,409,Winter_cer,1,Winter cereals
32.35580183,46.14847359,2023-04-15,2023,411,Winter_cer,1,Winter cereals
30.83484069,46.84990454,2023-04-15,2023,412,Rapeseed,2,Rapeseed
27.66833189,49.42806339,2023-04-15,2023,413,Winter_cer,1,Winter cereals
26.13499472,49.63522638,2023-04-15,2023,414,Winter_cer,1,Winter cereals
35.72697529,46.99081382,2023-04-15,2023,415,Summer_cro,3,Summer crop
27.20336416,49.09240337,2023-04-15,2023,416,Rapeseed,2,Rapeseed
30.86766285,47.1211242,2023-04-15,2023,418,Summer_cro,3,Summer crop
34.52095297,46.7591257,2023-04-15,2023,419,Rapeseed,2,Rapeseed
36.75533199,47.0039771,2023-04-15,2023,420,Summer_cro,3,Summer crop
36.30639536,47.29896396,2023-04-15,2023,421,Summer_cro,3,Summer crop
36.28687027,46.8345656,2023-04-15,2023,423,Summer_cro,3,Summer crop
31.37632174,51.47239788,2023-04-15,2023,427,Summer_cro,3,Summer crop
34.22845478,45.5127814,2023-04-15,2023,429,Rapeseed,2,Rapeseed
33.38056815,45.7812911,2023-04-15,2023,433,Rapeseed,2,Rapeseed
34.44174281,47.33705769,2023-04-15,2023,434,Rapeseed,2,Rapeseed
29.42597229,50.13123328,2023-04-15,2023,435,Winter_cer,1,Winter cereals
32.69142501,47.75749498,2023-04-15,2023,437,Summer_cro,3,Summer crop
38.80510463,49.18835129,2023-04-15,2023,441,Summer_cro,3,Summer crop
29.28967368,49.06043719,2023-04-15,2023,443,Rapeseed,2,Rapeseed
30.34183774,47.31788107,2023-04-15,2023,446,Summer_cro,3,Summer crop
38.35266328,49.77012927,2023-04-15,2023,447,Winter_cer,1,Winter cereals
36.29950517,46.89270564,2023-04-15,2023,450,Summer_cro,3,Summer crop
28.37312696,49.53272004,2023-04-15,2023,452,Winter_cer,1,Winter cereals
33.89204322,46.29844133,2023-04-15,2023,454,Summer_cro,3,Summer crop
33.72789369,47.5688754,2023-04-15,2023,457,Winter_cer,1,Winter cereals
33.27318019,46.62144411,2023-04-15,2023,458,Winter_cer,1,Winter cereals
34.62720669,45.81716109,2023-04-15,2023,459,Winter_cer,1,Winter cereals
33.83737814,51.65274456,2023-04-15,2023,461,Rapeseed,2,Rapeseed
31.75382637,48.42883803,2023-04-15,2023,462,Summer_cro,3,Summer crop
35.30227526,47.2663817,2023-04-15,2023,464,Summer_cro,3,Summer crop
36.68241914,47.96777556,2023-04-15,2023,466,Summer_cro,3,Summer crop
34.87425271,46.85758722,2023-04-15,2023,467,Summer_cro,3,Summer crop
32.02881685,47.98767039,2023-04-15,2023,470,Summer_cro,3,Summer crop
39.58232957,49.01550673,2023-04-15,2023,473,Summer_cro,3,Summer crop
30.09765773,47.26108379,2023-04-15,2023,474,Rapeseed,2,Rapeseed
34.06640701,46.29008917,2023-04-15,2023,475,Winter_cer,1,Winter cereals
37.23221112,47.06957451,2023-04-15,2023,477,Winter_cer,1,Winter cereals
36.34430111,48.23329259,2023-04-15,2023,478,Rapeseed,2,Rapeseed
33.98976825,46.30379597,2023-04-15,2023,481,Rapeseed,2,Rapeseed
32.87611611,51.69059031,2023-04-15,2023,482,Summer_cro,3,Summer crop
36.76917935,46.82042309,2023-04-15,2023,483,Winter_cer,1,Winter cereals
35.01690915,47.12955402,2023-04-15,2023,485,Winter_cer,1,Winter cereals
34.45090455,47.1215262,2023-04-15,2023,487,Rapeseed,2,Rapeseed
35.96981595,47.72792693,2023-04-15,2023,490,Summer_cro,3,Summer crop
33.89778138,46.91298309,2023-04-15,2023,491,Summer_cro,3,Summer crop
34.89994199,45.5487388,2023-04-15,2023,492,Summer_cro,3,Summer crop
34.82635855,47.03574535,2023-04-15,2023,496,Rapeseed,2,Rapeseed
25.08461836,48.55232768,2023-04-15,2023,498,Winter_cer,1,Winter cereals
34.93737043,49.73495062,2023-04-15,2023,500,Summer_cro,3,Summer crop
37.05316729,49.53724341,2023-04-15,2023,501,Rapeseed,2,Rapeseed
35.02212385,46.27322689,2023-04-15,2023,504,Winter_cer,1,Winter cereals
29.66221793,47.07246608,2023-04-15,2023,506,Winter_cer,1,Winter cereals
29.01302427,50.51308655,2023-04-15,2023,507,Summer_cro,3,Summer crop
39.2348429,49.68435532,2023-04-15,2023,509,Winter_cer,1,Winter cereals
36.40456915,47.22501393,2023-04-15,2023,511,Summer_cro,3,Summer crop
25.93066995,50.66405916,2023-04-15,2023,513,Rapeseed,2,Rapeseed
33.88332468,46.75437784,2023-04-15,2023,514,Rapeseed,2,Rapeseed
31.79237212,49.81359463,2023-04-15,2023,515,Summer_cro,3,Summer crop
23.96873952,49.74321528,2023-04-15,2023,516,Rapeseed,2,Rapeseed
36.12741922,47.38301051,2023-04-15,2023,517,Summer_cro,3,Summer crop
39.94213775,49.26063793,2023-04-15,2023,519,Winter_cer,1,Winter cereals
33.57067188,47.66702044,2023-04-15,2023,521,Rapeseed,2,Rapeseed
32.13336514,47.59956968,2023-04-15,2023,522,Summer_cro,3,Summer crop
31.43574907,48.28833752,2023-04-15,2023,523,Winter_cer,1,Winter cereals
35.58955707,47.36195955,2023-04-15,2023,524,Summer_cro,3,Summer crop
32.95523088,48.80874412,2023-04-15,2023,525,Winter_cer,1,Winter cereals
33.78168872,51.24571416,2023-04-15,2023,526,Winter_cer,1,Winter cereals
30.23597853,48.80679766,2023-04-15,2023,528,Rapeseed,2,Rapeseed
31.14551254,50.23602977,2023-04-15,2023,529,Rapeseed,2,Rapeseed
33.03113683,50.48600073,2023-04-15,2023,530,Summer_cro,3,Summer crop
36.16012678,47.39666341,2023-04-15,2023,531,Winter_cer,1,Winter cereals
38.33098499,49.75704538,2023-04-15,2023,533,Summer_cro,3,Summer crop
28.92618864,49.64425583,2023-04-15,2023,535,Winter_cer,1,Winter cereals
34.84616293,47.18174382,2023-04-15,2023,537,Winter_cer,1,Winter cereals
29.87183436,48.54608417,2023-04-15,2023,538,Rapeseed,2,Rapeseed
29.57046361,48.78171544,2023-04-15,2023,540,Summer_cro,3,Summer crop
34.09091513,46.21223668,2023-04-15,2023,541,Winter_cer,1,Winter cereals
24.5907754,50.15161813,2023-04-15,2023,544,Winter_cer,1,Winter cereals
37.44070552,50.18142047,2023-04-15,2023,546,Summer_cro,3,Summer crop
39.72611154,48.07574638,2023-04-15,2023,549,Summer_cro,3,Summer crop
30.96449902,48.15890393,2023-04-15,2023,550,Winter_cer,1,Winter cereals
36.97555899,47.40611114,2023-04-15,2023,551,Summer_cro,3,Summer crop
32.46532306,47.23895981,2023-04-15,2023,552,Winter_cer,1,Winter cereals
35.04156181,45.5095028,2023-04-15,2023,553,Summer_cro,3,Summer crop
36.20272244,47.02153936,2023-04-15,2023,554,Winter_cer,1,Winter cereals
34.82899217,47.25260517,2023-04-15,2023,556,Winter_cer,1,Winter cereals
34.18561987,45.0788664,2023-04-15,2023,557,Winter_cer,1,Winter cereals
32.59696419,47.52073071,2023-04-15,2023,558,Winter_cer,1,Winter cereals
34.59455566,46.47380168,2023-04-15,2023,559,Summer_cro,3,Summer crop
27.02274675,49.17522449,2023-04-15,2023,560,Summer_cro,3,Summer crop
31.33173619,47.91579187,2023-04-15,2023,561,Winter_cer,1,Winter cereals
37.36402804,48.36983034,2023-04-15,2023,562,Winter_cer,1,Winter cereals
30.5277889,48.12895024,2023-04-15,2023,563,Summer_cro,3,Summer crop
25.24837589,50.0224082,2023-04-15,2023,564,Summer_cro,3,Summer crop
28.20717707,48.90737145,2023-04-15,2023,565,Summer_cro,3,Summer crop
38.83663695,47.93901903,2023-04-15,2023,566,Winter_cer,1,Winter cereals
35.548526,47.87365535,2023-04-15,2023,567,Winter_cer,1,Winter cereals
39.07542834,49.14693618,2023-04-15,2023,568,Winter_cer,1,Winter cereals
33.02496207,46.18873521,2023-04-15,2023,569,Winter_cer,1,Winter cereals
25.71119482,50.39563329,2023-04-15,2023,570,Summer_cro,3,Summer crop
29.18611068,46.26181968,2023-04-15,2023,571,Rapeseed,2,Rapeseed
29.56441723,46.18863216,2023-04-15,2023,574,Rapeseed,2,Rapeseed
36.56674051,47.02895953,2023-04-15,2023,575,Summer_cro,3,Summer crop
28.59534136,48.43925465,2023-04-15,2023,578,Winter_cer,1,Winter cereals
34.92766632,46.98138698,2023-04-15,2023,579,Summer_cro,3,Summer crop
33.19570283,46.63679491,2023-04-15,2023,580,Summer_cro,3,Summer crop
32.91187373,50.9311613,2023-04-15,2023,581,Summer_cro,3,Summer crop
29.58878803,49.207377,2023-04-15,2023,582,Rapeseed,2,Rapeseed
35.19406314,47.11316281,2023-04-15,2023,585,Rapeseed,2,Rapeseed
23.10544377,49.57098976,2023-04-15,2023,586,Rapeseed,2,Rapeseed
34.31874891,48.20886529,2023-04-15,2023,588,Rapeseed,2,Rapeseed
39.26173733,49.1688193,2023-04-15,2023,590,Summer_cro,3,Summer crop
35.66295753,47.0457406,2023-04-15,2023,591,Winter_cer,1,Winter cereals
35.12048748,46.8653745,2023-04-15,2023,593,Summer_cro,3,Summer crop
35.49572737,46.6871458,2023-04-15,2023,594,Summer_cro,3,Summer crop
34.50761079,48.05971472,2023-04-15,2023,597,Summer_cro,3,Summer crop
33.78189135,46.34035443,2023-04-15,2023,598,Winter_cer,1,Winter cereals
31.04972583,47.52557653,2023-04-15,2023,599,Winter_cer,1,Winter cereals
35.46855468,47.21201221,2023-04-15,2023,600,Summer_cro,3,Summer crop
35.79485575,49.43482417,2023-04-15,2023,605,Summer_cro,3,Summer crop
34.76862012,48.09754746,2023-04-15,2023,607,Summer_cro,3,Summer crop
34.37479102,47.13542743,2023-04-15,2023,608,Rapeseed,2,Rapeseed
30.85063892,49.97084711,2023-04-15,2023,609,Summer_cro,3,Summer crop
40.0685433,49.33753928,2023-04-15,2023,613,Summer_cro,3,Summer crop
32.4441211,48.35917869,2023-04-15,2023,614,Summer_cro,3,Summer crop
31.33312226,48.69500792,2023-04-15,2023,615,Winter_cer,1,Winter cereals
30.15368643,46.08069754,2023-04-15,2023,616,Rapeseed,2,Rapeseed
34.67717278,49.48970337,2023-04-15,2023,617,Summer_cro,3,Summer crop
33.80526489,46.72965144,2023-04-15,2023,619,Rapeseed,2,Rapeseed
26.26507699,49.00417767,2023-04-15,2023,621,Summer_cro,3,Summer crop
29.78259049,48.82816126,2023-04-15,2023,622,Winter_cer,1,Winter cereals
33.53657237,51.15051881,2023-04-15,2023,624,Summer_cro,3,Summer crop
33.92185514,46.56065696,2023-04-15,2023,625,Summer_cro,3,Summer crop
24.4739057,50.23374189,2023-04-15,2023,626,Summer_cro,3,Summer crop
37.15453468,46.93956879,2023-04-15,2023,628,Summer_cro,3,Summer crop
33.68924463,46.47648013,2023-04-15,2023,630,Summer_cro,3,Summer crop
31.67104488,47.86121767,2023-04-15,2023,634,Rapeseed,2,Rapeseed
31.45885019,50.16632072,2023-04-15,2023,635,Summer_cro,3,Summer crop
32.1173678,50.78008449,2023-04-15,2023,636,Summer_cro,3,Summer crop
33.66915947,45.67278904,2023-04-15,2023,638,Winter_cer,1,Winter cereals
36.81381044,47.04653971,2023-04-15,2023,640,Summer_cro,3,Summer crop
33.53547096,49.72332129,2023-04-15,2023,642,Summer_cro,3,Summer crop
32.4264674,46.28941027,2023-04-15,2023,645,Summer_cro,3,Summer crop
33.56159824,49.66364642,2023-04-15,2023,647,Winter_cer,1,Winter cereals
32.15007572,46.88059083,2023-04-15,2023,648,Winter_cer,1,Winter cereals
39.0136425,49.7865541,2023-04-15,2023,649,Summer_cro,3,Summer crop
35.9418114,47.96371363,2023-04-15,2023,651,Winter_cer,1,Winter cereals
39.09231489,49.67831258,2023-04-15,2023,653,Summer_cro,3,Summer crop
33.08408284,46.22756911,2023-04-15,2023,655,Summer_cro,3,Summer crop
28.24111331,49.55562976,2023-04-15,2023,656,Rapeseed,2,Rapeseed
29.80442863,46.12505885,2023-04-15,2023,658,Rapeseed,2,Rapeseed
39.19580536,48.89319371,2023-04-15,2023,659,Winter_cer,1,Winter cereals
34.90685887,47.33428359,2023-04-15,2023,660,Rapeseed,2,Rapeseed
33.93345904,45.56339217,2023-04-15,2023,662,Winter_cer,1,Winter cereals
37.04393825,47.39640006,2023-04-15,2023,664,Winter_cer,1,Winter cereals
38.46925836,49.30949899,2023-04-15,2023,665,Summer_cro,3,Summer crop
34.22915571,47.05996037,2023-04-15,2023,666,Winter_cer,1,Winter cereals
31.08664364,49.00027739,2023-04-15,2023,667,Summer_cro,3,Summer crop
