longitude,latitude,time,year,original_class,class_cropland_full,label_cropland_full
37.08115385,50.0061575,2024-04-15,2024,Cultivated,1,Cropland
35.92709113,47.71664594,2021-04-15,2021,Cultivated,1,Cropland
35.92709113,47.71664594,2022-04-15,2022,Cultivated,1,Cropland
35.92709113,47.71664594,2023-04-15,2023,Cultivated,1,Cropland
35.92709113,47.71664594,2024-04-15,2024,Cultivated,1,Cropland
33.7897106,51.20564825,2021-04-15,2021,Cultivated,1,Cropland
33.7897106,51.20564825,2022-04-15,2022,Cultivated,1,Cropland
33.7897106,51.20564825,2023-04-15,2023,Cultivated,1,Cropland
33.7897106,51.20564825,2024-04-15,2024,Cultivated,1,Cropland
32.46214925,52.26888574,2021-04-15,2021,Non-crop,2,Non-cropland
32.46214925,52.26888574,2022-04-15,2022,Non-crop,2,Non-cropland
32.46214925,52.26888574,2023-04-15,2023,Non-crop,2,Non-cropland
32.46214925,52.26888574,2024-04-15,2024,Non-crop,2,Non-cropland
32.25758968,52.08581061,2021-04-15,2021,Non-crop,2,Non-cropland
32.25758968,52.08581061,2022-04-15,2022,Non-crop,2,Non-cropland
32.25758968,52.08581061,2023-04-15,2023,Non-crop,2,Non-cropland
32.25758968,52.08581061,2024-04-15,2024,Non-crop,2,Non-cropland
33.44160772,47.05212695,2021-04-15,2021,Fallow,4,Fallow
33.44160772,47.05212695,2022-04-15,2022,Cultivated,1,Cropland
33.44160772,47.05212695,2023-04-15,2023,Cultivated,1,Cropland
33.44160772,47.05212695,2024-04-15,2024,Fallow,4,Fallow
37.81753687,48.7477215,2021-04-15,2021,Cultivated,1,Cropland
37.81753687,48.7477215,2022-04-15,2022,Abandoned,3,Abandoned
37.81753687,48.7477215,2023-04-15,2023,Abandoned,3,Abandoned
37.81753687,48.7477215,2024-04-15,2024,Abandoned,3,Abandoned
32.64171475,52.27222512,2021-04-15,2021,Non-crop,2,Non-cropland
32.64171475,52.27222512,2022-04-15,2022,Non-crop,2,Non-cropland
32.64171475,52.27222512,2023-04-15,2023,Non-crop,2,Non-cropland
32.64171475,52.27222512,2024-04-15,2024,Non-crop,2,Non-cropland
30.56042303,50.47464868,2021-04-15,2021,Non-crop,2,Non-cropland
30.56042303,50.47464868,2022-04-15,2022,Non-crop,2,Non-cropland
30.56042303,50.47464868,2023-04-15,2023,Non-crop,2,Non-cropland
30.56042303,50.47464868,2024-04-15,2024,Non-crop,2,Non-cropland
35.16589319,50.78516661,2021-04-15,2021,Cultivated,1,Cropland
35.16589319,50.78516661,2022-04-15,2022,Cultivated,1,Cropland
35.16589319,50.78516661,2023-04-15,2023,Cultivated,1,Cropland
35.16589319,50.78516661,2024-04-15,2024,Cultivated,1,Cropland
33.83984473,52.19023363,2021-04-15,2021,Non-crop,2,Non-cropland
33.83984473,52.19023363,2022-04-15,2022,Non-crop,2,Non-cropland
33.83984473,52.19023363,2023-04-15,2023,Non-crop,2,Non-cropland
33.83984473,52.19023363,2024-04-15,2024,Non-crop,2,Non-cropland
37.73276492,48.67711974,2021-04-15,2021,Non-crop,2,Non-cropland
37.73276492,48.67711974,2022-04-15,2022,Non-crop,2,Non-cropland
37.73276492,48.67711974,2023-04-15,2023,Non-crop,2,Non-cropland
37.73276492,48.67711974,2024-04-15,2024,Non-crop,2,Non-cropland
33.05809094,47.40278357,2021-04-15,2021,Cultivated,1,Cropland
33.05809094,47.40278357,2022-04-15,2022,Cultivated,1,Cropland
33.05809094,47.40278357,2023-04-15,2023,Cultivated,1,Cropland
33.05809094,47.40278357,2024-04-15,2024,Cultivated,1,Cropland
37.84734109,49.43620405,2021-04-15,2021,Cultivated,1,Cropland
37.84734109,49.43620405,2022-04-15,2022,Abandoned,3,Abandoned
37.84734109,49.43620405,2023-04-15,2023,Abandoned,3,Abandoned
37.84734109,49.43620405,2024-04-15,2024,Abandoned,3,Abandoned
27.16473545,49.76871554,2021-04-15,2021,Non-crop,2,Non-cropland
27.16473545,49.76871554,2022-04-15,2022,Non-crop,2,Non-cropland
27.16473545,49.76871554,2023-04-15,2023,Non-crop,2,Non-cropland
27.16473545,49.76871554,2024-04-15,2024,Non-crop,2,Non-cropland
34.49300583,50.82801187,2021-04-15,2021,Non-crop,2,Non-cropland
34.49300583,50.82801187,2022-04-15,2022,Non-crop,2,Non-cropland
34.49300583,50.82801187,2023-04-15,2023,Non-crop,2,Non-cropland
34.49300583,50.82801187,2024-04-15,2024,Non-crop,2,Non-cropland
37.39887164,50.39880188,2021-04-15,2021,Non-crop,2,Non-cropland
37.39887164,50.39880188,2022-04-15,2022,Non-crop,2,Non-cropland
37.39887164,50.39880188,2023-04-15,2023,Non-crop,2,Non-cropland
37.39887164,50.39880188,2024-04-15,2024,Non-crop,2,Non-cropland
32.77207276,52.23006867,2021-04-15,2021,Non-crop,2,Non-cropland
32.77207276,52.23006867,2022-04-15,2022,Non-crop,2,Non-cropland
32.77207276,52.23006867,2023-04-15,2023,Non-crop,2,Non-cropland
32.77207276,52.23006867,2024-04-15,2024,Non-crop,2,Non-cropland
30.64069176,50.46401272,2021-04-15,2021,Non-crop,2,Non-cropland
30.64069176,50.46401272,2022-04-15,2022,Non-crop,2,Non-cropland
30.64069176,50.46401272,2023-04-15,2023,Non-crop,2,Non-cropland
30.64069176,50.46401272,2024-04-15,2024,Non-crop,2,Non-cropland
31.70106263,52.0181754,2021-04-15,2021,Non-crop,2,Non-cropland
31.70106263,52.0181754,2022-04-15,2022,Non-crop,2,Non-cropland
31.70106263,52.0181754,2023-04-15,2023,Non-crop,2,Non-cropland
31.70106263,52.0181754,2024-04-15,2024,Non-crop,2,Non-cropland
34.63893653,51.21054936,2021-04-15,2021,Non-crop,2,Non-cropland
34.63893653,51.21054936,2022-04-15,2022,Non-crop,2,Non-cropland
34.63893653,51.21054936,2023-04-15,2023,Non-crop,2,Non-cropland
34.63893653,51.21054936,2024-04-15,2024,Non-crop,2,Non-cropland
34.46644295,51.14508145,2021-04-15,2021,Non-crop,2,Non-cropland
34.46644295,51.14508145,2022-04-15,2022,Non-crop,2,Non-cropland
34.46644295,51.14508145,2023-04-15,2023,Non-crop,2,Non-cropland
34.46644295,51.14508145,2024-04-15,2024,Non-crop,2,Non-cropland
33.43693393,46.98980504,2021-04-15,2021,Cultivated,1,Cropland
33.43693393,46.98980504,2022-04-15,2022,Cultivated,1,Cropland
33.43693393,46.98980504,2023-04-15,2023,Cultivated,1,Cropland
33.43693393,46.98980504,2024-04-15,2024,Cultivated,1,Cropland
33.66283143,52.23977301,2021-04-15,2021,Non-crop,2,Non-cropland
33.66283143,52.23977301,2022-04-15,2022,Non-crop,2,Non-cropland
33.66283143,52.23977301,2023-04-15,2023,Non-crop,2,Non-cropland
33.66283143,52.23977301,2024-04-15,2024,Non-crop,2,Non-cropland
34.58451703,51.0011682,2021-04-15,2021,Cultivated,1,Cropland
34.58451703,51.0011682,2022-04-15,2022,Cultivated,1,Cropland
34.58451703,51.0011682,2023-04-15,2023,Cultivated,1,Cropland
34.58451703,51.0011682,2024-04-15,2024,Cultivated,1,Cropland
32.46315603,52.26442165,2021-04-15,2021,Non-crop,2,Non-cropland
32.46315603,52.26442165,2022-04-15,2022,Non-crop,2,Non-cropland
32.46315603,52.26442165,2023-04-15,2023,Non-crop,2,Non-cropland
32.46315603,52.26442165,2024-04-15,2024,Non-crop,2,Non-cropland
37.82755197,49.52377134,2021-04-15,2021,Cultivated,1,Cropland
37.82755197,49.52377134,2022-04-15,2022,Abandoned,3,Abandoned
37.82755197,49.52377134,2023-04-15,2023,Abandoned,3,Abandoned
37.82755197,49.52377134,2024-04-15,2024,Abandoned,3,Abandoned
35.15995983,50.9711843,2021-04-15,2021,Cultivated,1,Cropland
35.15995983,50.9711843,2022-04-15,2022,Cultivated,1,Cropland
35.15995983,50.9711843,2023-04-15,2023,Cultivated,1,Cropland
35.15995983,50.9711843,2024-04-15,2024,Cultivated,1,Cropland
32.91885325,46.84327593,2021-04-15,2021,Cultivated,1,Cropland
32.91885325,46.84327593,2022-04-15,2022,Cultivated,1,Cropland
32.91885325,46.84327593,2023-04-15,2023,Cultivated,1,Cropland
32.91885325,46.84327593,2024-04-15,2024,Cultivated,1,Cropland
33.64412319,52.24485006,2021-04-15,2021,Cultivated,1,Cropland
33.64412319,52.24485006,2022-04-15,2022,Cultivated,1,Cropland
33.64412319,52.24485006,2023-04-15,2023,Cultivated,1,Cropland
33.64412319,52.24485006,2024-04-15,2024,Fallow,4,Fallow
34.03891753,51.94901753,2021-04-15,2021,Cultivated,1,Cropland
34.03891753,51.94901753,2022-04-15,2022,Fallow,4,Fallow
34.03891753,51.94901753,2023-04-15,2023,Fallow,4,Fallow
34.03891753,51.94901753,2024-04-15,2024,Cultivated,1,Cropland
33.66232357,46.9174212,2021-04-15,2021,Non-crop,2,Non-cropland
33.66232357,46.9174212,2022-04-15,2022,Non-crop,2,Non-cropland
33.66232357,46.9174212,2023-04-15,2023,Non-crop,2,Non-cropland
33.66232357,46.9174212,2024-04-15,2024,Non-crop,2,Non-cropland
37.10420246,48.01147426,2021-04-15,2021,Cultivated,1,Cropland
37.10420246,48.01147426,2022-04-15,2022,Abandoned,3,Abandoned
37.10420246,48.01147426,2023-04-15,2023,Abandoned,3,Abandoned
37.10420246,48.01147426,2024-04-15,2024,Cultivated,1,Cropland
34.93920489,47.64409849,2021-04-15,2021,Cultivated,1,Cropland
34.93920489,47.64409849,2022-04-15,2022,Cultivated,1,Cropland
34.93920489,47.64409849,2023-04-15,2023,Fallow,4,Fallow
34.93920489,47.64409849,2024-04-15,2024,Cultivated,1,Cropland
34.9980086,47.59758223,2021-04-15,2021,Cultivated,1,Cropland
34.9980086,47.59758223,2022-04-15,2022,Cultivated,1,Cropland
34.9980086,47.59758223,2023-04-15,2023,Cultivated,1,Cropland
34.9980086,47.59758223,2024-04-15,2024,Cultivated,1,Cropland
33.52971111,51.59161512,2021-04-15,2021,Non-crop,2,Non-cropland
33.52971111,51.59161512,2022-04-15,2022,Non-crop,2,Non-cropland
33.52971111,51.59161512,2023-04-15,2023,Non-crop,2,Non-cropland
33.52971111,51.59161512,2024-04-15,2024,Non-crop,2,Non-cropland
33.52211401,51.95174275,2021-04-15,2021,Non-crop,2,Non-cropland
33.52211401,51.95174275,2022-04-15,2022,Non-crop,2,Non-cropland
33.52211401,51.95174275,2023-04-15,2023,Non-crop,2,Non-cropland
33.52211401,51.95174275,2024-04-15,2024,Non-crop,2,Non-cropland
33.23402017,46.97360726,2021-04-15,2021,Cultivated,1,Cropland
33.23402017,46.97360726,2022-04-15,2022,Cultivated,1,Cropland
33.23402017,46.97360726,2023-04-15,2023,Cultivated,1,Cropland
33.23402017,46.97360726,2024-04-15,2024,Cultivated,1,Cropland
33.01781907,46.80711782,2021-04-15,2021,Cultivated,1,Cropland
33.01781907,46.80711782,2022-04-15,2022,Cultivated,1,Cropland
33.01781907,46.80711782,2023-04-15,2023,Abandoned,3,Abandoned
33.01781907,46.80711782,2024-04-15,2024,Abandoned,3,Abandoned
32.41272907,52.18708881,2021-04-15,2021,Non-crop,2,Non-cropland
32.41272907,52.18708881,2022-04-15,2022,Non-crop,2,Non-cropland
32.41272907,52.18708881,2023-04-15,2023,Non-crop,2,Non-cropland
32.41272907,52.18708881,2024-04-15,2024,Non-crop,2,Non-cropland
37.63665777,50.03489187,2021-04-15,2021,Non-crop,2,Non-cropland
37.63665777,50.03489187,2022-04-15,2022,Non-crop,2,Non-cropland
37.63665777,50.03489187,2023-04-15,2023,Non-crop,2,Non-cropland
37.63665777,50.03489187,2024-04-15,2024,Non-crop,2,Non-cropland
33.03479725,46.86062169,2021-04-15,2021,Cultivated,1,Cropland
33.03479725,46.86062169,2022-04-15,2022,Cultivated,1,Cropland
33.03479725,46.86062169,2023-04-15,2023,Fallow,4,Fallow
33.03479725,46.86062169,2024-04-15,2024,Cultivated,1,Cropland
32.1879505,52.003672,2021-04-15,2021,Non-crop,2,Non-cropland
32.1879505,52.003672,2022-04-15,2022,Non-crop,2,Non-cropland
32.1879505,52.003672,2023-04-15,2023,Non-crop,2,Non-cropland
32.1879505,52.003672,2024-04-15,2024,Non-crop,2,Non-cropland
30.56731844,50.30167569,2021-04-15,2021,Non-crop,2,Non-cropland
30.56731844,50.30167569,2022-04-15,2022,Non-crop,2,Non-cropland
30.56731844,50.30167569,2023-04-15,2023,Non-crop,2,Non-cropland
30.56731844,50.30167569,2024-04-15,2024,Non-crop,2,Non-cropland
34.17233803,51.76865784,2021-04-15,2021,Cultivated,1,Cropland
34.17233803,51.76865784,2022-04-15,2022,Cultivated,1,Cropland
34.17233803,51.76865784,2023-04-15,2023,Cultivated,1,Cropland
34.17233803,51.76865784,2024-04-15,2024,Cultivated,1,Cropland
34.39785601,50.98659832,2021-04-15,2021,Cultivated,1,Cropland
34.39785601,50.98659832,2022-04-15,2022,Cultivated,1,Cropland
34.39785601,50.98659832,2023-04-15,2023,Cultivated,1,Cropland
34.39785601,50.98659832,2024-04-15,2024,Cultivated,1,Cropland
34.12966416,47.54125949,2021-04-15,2021,Non-crop,2,Non-cropland
34.12966416,47.54125949,2022-04-15,2022,Non-crop,2,Non-cropland
34.12966416,47.54125949,2023-04-15,2023,Non-crop,2,Non-cropland
34.12966416,47.54125949,2024-04-15,2024,Non-crop,2,Non-cropland
34.57785887,46.75048605,2021-04-15,2021,Cultivated,1,Cropland
34.57785887,46.75048605,2022-04-15,2022,Cultivated,1,Cropland
34.57785887,46.75048605,2023-04-15,2023,Cultivated,1,Cropland
34.57785887,46.75048605,2024-04-15,2024,Cultivated,1,Cropland
35.83447317,47.72567942,2021-04-15,2021,Cultivated,1,Cropland
35.83447317,47.72567942,2022-04-15,2022,Cultivated,1,Cropland
35.83447317,47.72567942,2023-04-15,2023,Cultivated,1,Cropland
35.83447317,47.72567942,2024-04-15,2024,Cultivated,1,Cropland
35.12017098,50.81341843,2021-04-15,2021,Cultivated,1,Cropland
35.12017098,50.81341843,2022-04-15,2022,Cultivated,1,Cropland
35.12017098,50.81341843,2023-04-15,2023,Cultivated,1,Cropland
35.12017098,50.81341843,2024-04-15,2024,Cultivated,1,Cropland
37.30027079,50.32745924,2021-04-15,2021,Cultivated,1,Cropland
37.30027079,50.32745924,2022-04-15,2022,Fallow,4,Fallow
37.30027079,50.32745924,2023-04-15,2023,Cultivated,1,Cropland
37.30027079,50.32745924,2024-04-15,2024,Abandoned,3,Abandoned
37.45786102,50.1928708,2021-04-15,2021,Cultivated,1,Cropland
37.45786102,50.1928708,2022-04-15,2022,Fallow,4,Fallow
37.45786102,50.1928708,2023-04-15,2023,Cultivated,1,Cropland
37.45786102,50.1928708,2024-04-15,2024,Cultivated,1,Cropland
34.17129724,51.32756185,2021-04-15,2021,Non-crop,2,Non-cropland
34.17129724,51.32756185,2022-04-15,2022,Non-crop,2,Non-cropland
34.17129724,51.32756185,2023-04-15,2023,Non-crop,2,Non-cropland
34.17129724,51.32756185,2024-04-15,2024,Non-crop,2,Non-cropland
33.09405364,46.71354928,2021-04-15,2021,Non-crop,2,Non-cropland
33.09405364,46.71354928,2022-04-15,2022,Non-crop,2,Non-cropland
33.09405364,46.71354928,2023-04-15,2023,Non-crop,2,Non-cropland
33.09405364,46.71354928,2024-04-15,2024,Non-crop,2,Non-cropland
33.05903251,47.39963689,2021-04-15,2021,Cultivated,1,Cropland
33.05903251,47.39963689,2022-04-15,2022,Cultivated,1,Cropland
33.05903251,47.39963689,2023-04-15,2023,Cultivated,1,Cropland
33.05903251,47.39963689,2024-04-15,2024,Cultivated,1,Cropland
36.45383276,50.31981628,2021-04-15,2021,Cultivated,1,Cropland
36.45383276,50.31981628,2022-04-15,2022,Cultivated,1,Cropland
36.45383276,50.31981628,2023-04-15,2023,Cultivated,1,Cropland
36.45383276,50.31981628,2024-04-15,2024,Abandoned,3,Abandoned
34.48779737,51.20312898,2021-04-15,2021,Cultivated,1,Cropland
34.48779737,51.20312898,2022-04-15,2022,Cultivated,1,Cropland
34.48779737,51.20312898,2023-04-15,2023,Cultivated,1,Cropland
34.48779737,51.20312898,2024-04-15,2024,Cultivated,1,Cropland
37.33886146,50.35524978,2021-04-15,2021,Cultivated,1,Cropland
37.33886146,50.35524978,2022-04-15,2022,Cultivated,1,Cropland
37.33886146,50.35524978,2023-04-15,2023,Cultivated,1,Cropland
37.33886146,50.35524978,2024-04-15,2024,Cultivated,1,Cropland
32.80917201,52.21789486,2021-04-15,2021,Cultivated,1,Cropland
32.80917201,52.21789486,2022-04-15,2022,Cultivated,1,Cropland
32.80917201,52.21789486,2023-04-15,2023,Cultivated,1,Cropland
32.80917201,52.21789486,2024-04-15,2024,Cultivated,1,Cropland
32.76925387,52.22969453,2021-04-15,2021,Non-crop,2,Non-cropland
32.76925387,52.22969453,2022-04-15,2022,Non-crop,2,Non-cropland
32.76925387,52.22969453,2023-04-15,2023,Non-crop,2,Non-cropland
32.76925387,52.22969453,2024-04-15,2024,Non-crop,2,Non-cropland
33.04171628,47.42979557,2021-04-15,2021,Cultivated,1,Cropland
33.04171628,47.42979557,2022-04-15,2022,Cultivated,1,Cropland
33.04171628,47.42979557,2023-04-15,2023,Cultivated,1,Cropland
33.04171628,47.42979557,2024-04-15,2024,Cultivated,1,Cropland
37.94259827,49.96218943,2021-04-15,2021,Cultivated,1,Cropland
37.94259827,49.96218943,2022-04-15,2022,Cultivated,1,Cropland
37.94259827,49.96218943,2023-04-15,2023,Abandoned,3,Abandoned
37.94259827,49.96218943,2024-04-15,2024,Abandoned,3,Abandoned
33.98799931,51.85497032,2021-04-15,2021,Cultivated,1,Cropland
33.98799931,51.85497032,2022-04-15,2022,Cultivated,1,Cropland
33.98799931,51.85497032,2023-04-15,2023,Cultivated,1,Cropland
33.98799931,51.85497032,2024-04-15,2024,Cultivated,1,Cropland
34.03102868,51.44366222,2021-04-15,2021,Cultivated,1,Cropland
34.03102868,51.44366222,2022-04-15,2022,Cultivated,1,Cropland
34.03102868,51.44366222,2023-04-15,2023,Cultivated,1,Cropland
34.03102868,51.44366222,2024-04-15,2024,Cultivated,1,Cropland
32.3789851,52.23106596,2021-04-15,2021,Cultivated,1,Cropland
32.3789851,52.23106596,2022-04-15,2022,Abandoned,3,Abandoned
32.3789851,52.23106596,2023-04-15,2023,Abandoned,3,Abandoned
32.3789851,52.23106596,2024-04-15,2024,Abandoned,3,Abandoned
33.58779637,52.26983322,2021-04-15,2021,Cultivated,1,Cropland
33.58779637,52.26983322,2022-04-15,2022,Cultivated,1,Cropland
33.58779637,52.26983322,2023-04-15,2023,Cultivated,1,Cropland
33.58779637,52.26983322,2024-04-15,2024,Cultivated,1,Cropland
32.93121874,46.78441183,2021-04-15,2021,Cultivated,1,Cropland
32.93121874,46.78441183,2022-04-15,2022,Cultivated,1,Cropland
32.93121874,46.78441183,2023-04-15,2023,Cultivated,1,Cropland
32.93121874,46.78441183,2024-04-15,2024,Fallow,4,Fallow
37.73886333,50.00708252,2021-04-15,2021,Non-crop,2,Non-cropland
37.73886333,50.00708252,2022-04-15,2022,Non-crop,2,Non-cropland
37.73886333,50.00708252,2023-04-15,2023,Non-crop,2,Non-cropland
37.73886333,50.00708252,2024-04-15,2024,Non-crop,2,Non-cropland
38.05165309,49.90093972,2021-04-15,2021,Cultivated,1,Cropland
38.05165309,49.90093972,2022-04-15,2022,Fallow,4,Fallow
38.05165309,49.90093972,2023-04-15,2023,Abandoned,3,Abandoned
38.05165309,49.90093972,2024-04-15,2024,Abandoned,3,Abandoned
33.27906506,46.92145173,2021-04-15,2021,Cultivated,1,Cropland
33.27906506,46.92145173,2022-04-15,2022,Cultivated,1,Cropland
33.27906506,46.92145173,2023-04-15,2023,Abandoned,3,Abandoned
33.27906506,46.92145173,2024-04-15,2024,Fallow,4,Fallow
37.0069069,50.22075083,2021-04-15,2021,Cultivated,1,Cropland
37.0069069,50.22075083,2022-04-15,2022,Cultivated,1,Cropland
37.0069069,50.22075083,2023-04-15,2023,Cultivated,1,Cropland
37.0069069,50.22075083,2024-04-15,2024,Cultivated,1,Cropland
32.43570791,52.00806411,2021-04-15,2021,Non-crop,2,Non-cropland
32.43570791,52.00806411,2022-04-15,2022,Non-crop,2,Non-cropland
32.43570791,52.00806411,2023-04-15,2023,Non-crop,2,Non-cropland
32.43570791,52.00806411,2024-04-15,2024,Non-crop,2,Non-cropland
37.65284901,49.43368611,2021-04-15,2021,Non-crop,2,Non-cropland
37.65284901,49.43368611,2022-04-15,2022,Non-crop,2,Non-cropland
37.65284901,49.43368611,2023-04-15,2023,Non-crop,2,Non-cropland
37.65284901,49.43368611,2024-04-15,2024,Non-crop,2,Non-cropland
37.02073482,50.01668883,2021-04-15,2021,Non-crop,2,Non-cropland
37.02073482,50.01668883,2022-04-15,2022,Non-crop,2,Non-cropland
37.02073482,50.01668883,2023-04-15,2023,Non-crop,2,Non-cropland
37.02073482,50.01668883,2024-04-15,2024,Non-crop,2,Non-cropland
33.7630639,51.17904852,2021-04-15,2021,Cultivated,1,Cropland
33.7630639,51.17904852,2022-04-15,2022,Cultivated,1,Cropland
33.7630639,51.17904852,2023-04-15,2023,Cultivated,1,Cropland
33.7630639,51.17904852,2024-04-15,2024,Cultivated,1,Cropland
32.43833726,46.54389285,2021-04-15,2021,Non-crop,2,Non-cropland
32.43833726,46.54389285,2022-04-15,2022,Non-crop,2,Non-cropland
32.43833726,46.54389285,2023-04-15,2023,Non-crop,2,Non-cropland
32.43833726,46.54389285,2024-04-15,2024,Non-crop,2,Non-cropland
34.62117429,51.22862287,2021-04-15,2021,Non-crop,2,Non-cropland
34.62117429,51.22862287,2022-04-15,2022,Non-crop,2,Non-cropland
34.62117429,51.22862287,2023-04-15,2023,Non-crop,2,Non-cropland
34.62117429,51.22862287,2024-04-15,2024,Non-crop,2,Non-cropland
38.01407763,49.92415603,2021-04-15,2021,Cultivated,1,Cropland
38.01407763,49.92415603,2022-04-15,2022,Cultivated,1,Cropland
38.01407763,49.92415603,2023-04-15,2023,Abandoned,3,Abandoned
38.01407763,49.92415603,2024-04-15,2024,Abandoned,3,Abandoned
33.1787257,47.44672113,2021-04-15,2021,Cultivated,1,Cropland
33.1787257,47.44672113,2022-04-15,2022,Abandoned,3,Abandoned
33.1787257,47.44672113,2023-04-15,2023,Fallow,4,Fallow
33.1787257,47.44672113,2024-04-15,2024,Cultivated,1,Cropland
37.08773157,50.01997441,2021-04-15,2021,Non-crop,2,Non-cropland
37.08773157,50.01997441,2022-04-15,2022,Non-crop,2,Non-cropland
37.08773157,50.01997441,2023-04-15,2023,Non-crop,2,Non-cropland
37.08773157,50.01997441,2024-04-15,2024,Non-crop,2,Non-cropland
33.97544954,52.22242196,2021-04-15,2021,Non-crop,2,Non-cropland
33.97544954,52.22242196,2022-04-15,2022,Non-crop,2,Non-cropland
33.97544954,52.22242196,2023-04-15,2023,Non-crop,2,Non-cropland
33.97544954,52.22242196,2024-04-15,2024,Non-crop,2,Non-cropland
37.60971981,50.10057006,2021-04-15,2021,Non-crop,2,Non-cropland
37.60971981,50.10057006,2022-04-15,2022,Non-crop,2,Non-cropland
37.60971981,50.10057006,2023-04-15,2023,Non-crop,2,Non-cropland
37.60971981,50.10057006,2024-04-15,2024,Non-crop,2,Non-cropland
33.20329904,47.00910379,2021-04-15,2021,Cultivated,1,Cropland
33.20329904,47.00910379,2022-04-15,2022,Abandoned,3,Abandoned
33.20329904,47.00910379,2023-04-15,2023,Fallow,4,Fallow
33.20329904,47.00910379,2024-04-15,2024,Fallow,4,Fallow
37.05286898,50.20010306,2021-04-15,2021,Non-crop,2,Non-cropland
37.05286898,50.20010306,2022-04-15,2022,Non-crop,2,Non-cropland
37.05286898,50.20010306,2023-04-15,2023,Non-crop,2,Non-cropland
37.05286898,50.20010306,2024-04-15,2024,Non-crop,2,Non-cropland
33.02361568,46.69921217,2021-04-15,2021,Non-crop,2,Non-cropland
33.02361568,46.69921217,2022-04-15,2022,Non-crop,2,Non-cropland
33.02361568,46.69921217,2023-04-15,2023,Non-crop,2,Non-cropland
33.02361568,46.69921217,2024-04-15,2024,Non-crop,2,Non-cropland
34.96652863,51.05602392,2021-04-15,2021,Non-crop,2,Non-cropland
34.96652863,51.05602392,2022-04-15,2022,Non-crop,2,Non-cropland
34.96652863,51.05602392,2023-04-15,2023,Non-crop,2,Non-cropland
34.96652863,51.05602392,2024-04-15,2024,Non-crop,2,Non-cropland
33.45812,48.04746342,2021-04-15,2021,Non-crop,2,Non-cropland
33.45812,48.04746342,2022-04-15,2022,Non-crop,2,Non-cropland
33.45812,48.04746342,2023-04-15,2023,Non-crop,2,Non-cropland
33.45812,48.04746342,2024-04-15,2024,Non-crop,2,Non-cropland
35.75651783,47.65604455,2021-04-15,2021,Cultivated,1,Cropland
35.75651783,47.65604455,2022-04-15,2022,Cultivated,1,Cropland
35.75651783,47.65604455,2023-04-15,2023,Cultivated,1,Cropland
35.75651783,47.65604455,2024-04-15,2024,Cultivated,1,Cropland
33.42613826,51.84733588,2021-04-15,2021,Cultivated,1,Cropland
33.42613826,51.84733588,2022-04-15,2022,Cultivated,1,Cropland
33.42613826,51.84733588,2023-04-15,2023,Cultivated,1,Cropland
33.42613826,51.84733588,2024-04-15,2024,Cultivated,1,Cropland
32.5113666,52.25212394,2021-04-15,2021,Cultivated,1,Cropland
32.5113666,52.25212394,2022-04-15,2022,Cultivated,1,Cropland
32.5113666,52.25212394,2023-04-15,2023,Abandoned,3,Abandoned
32.5113666,52.25212394,2024-04-15,2024,Abandoned,3,Abandoned
34.0440058,52.05848747,2021-04-15,2021,Non-crop,2,Non-cropland
34.0440058,52.05848747,2022-04-15,2022,Non-crop,2,Non-cropland
34.0440058,52.05848747,2023-04-15,2023,Non-crop,2,Non-cropland
34.0440058,52.05848747,2024-04-15,2024,Non-crop,2,Non-cropland
34.56411134,51.06976666,2021-04-15,2021,Cultivated,1,Cropland
34.56411134,51.06976666,2022-04-15,2022,Cultivated,1,Cropland
34.56411134,51.06976666,2023-04-15,2023,Cultivated,1,Cropland
34.56411134,51.06976666,2024-04-15,2024,Cultivated,1,Cropland
34.10388425,51.90882622,2021-04-15,2021,Cultivated,1,Cropland
34.10388425,51.90882622,2022-04-15,2022,Cultivated,1,Cropland
34.10388425,51.90882622,2023-04-15,2023,Cultivated,1,Cropland
34.10388425,51.90882622,2024-04-15,2024,Cultivated,1,Cropland
34.09235326,51.8565027,2021-04-15,2021,Non-crop,2,Non-cropland
34.09235326,51.8565027,2022-04-15,2022,Non-crop,2,Non-cropland
34.09235326,51.8565027,2023-04-15,2023,Non-crop,2,Non-cropland
34.09235326,51.8565027,2024-04-15,2024,Non-crop,2,Non-cropland
37.09722456,48.16328092,2021-04-15,2021,Cultivated,1,Cropland
37.09722456,48.16328092,2022-04-15,2022,Fallow,4,Fallow
37.09722456,48.16328092,2023-04-15,2023,Cultivated,1,Cropland
37.09722456,48.16328092,2024-04-15,2024,Abandoned,3,Abandoned
37.16128349,50.30419099,2021-04-15,2021,Cultivated,1,Cropland
37.16128349,50.30419099,2022-04-15,2022,Cultivated,1,Cropland
37.16128349,50.30419099,2023-04-15,2023,Cultivated,1,Cropland
37.16128349,50.30419099,2024-04-15,2024,Cultivated,1,Cropland
33.69999355,52.25727928,2021-04-15,2021,Cultivated,1,Cropland
33.69999355,52.25727928,2022-04-15,2022,Abandoned,3,Abandoned
33.69999355,52.25727928,2023-04-15,2023,Abandoned,3,Abandoned
33.69999355,52.25727928,2024-04-15,2024,Abandoned,3,Abandoned
34.01892973,47.43057396,2021-04-15,2021,Non-crop,2,Non-cropland
34.01892973,47.43057396,2022-04-15,2022,Non-crop,2,Non-cropland
34.01892973,47.43057396,2023-04-15,2023,Non-crop,2,Non-cropland
34.01892973,47.43057396,2024-04-15,2024,Non-crop,2,Non-cropland
